month,practice,pct,chemical_code,chemical,carbonate,citrate,total_lithium,total_cost
2010-10-01 00:00:00+00:00,B83690,209,0402030K0,Lithium Carbonate,1,0,1,2.16
2010-10-01 00:00:00+00:00,Y00760,5QH,0402030K0,Lithium Carbonate,3,0,3,1.8599999999999999
2010-10-01 00:00:00+00:00,C88075,03N,0402030K0,Lithium Carbonate,6,0,6,6.88
2010-10-01 00:00:00+00:00,Y00195,NW0,0402030K0,Lithium Carbonate,1,0,1,0.35
2010-10-01 00:00:00+00:00,C86612,02X,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-10-01 00:00:00+00:00,F81643,07G,0402030K0,Lithium Carbonate,7,0,7,6.01
2010-10-01 00:00:00+00:00,Y00741,99N,0402030K0,Lithium Carbonate,1,0,1,0.46
2010-10-01 00:00:00+00:00,H82649,5P6,0402030K0,Lithium Carbonate,2,0,2,1.52
2010-10-01 00:00:00+00:00,M88611,5PF,0402030K0,Lithium Carbonate,1,0,1,1.81
2010-10-01 00:00:00+00:00,Y02234,RYG,0402030K0,Lithium Carbonate,1,0,1,2.42
2010-10-01 00:00:00+00:00,K83074,04G,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-10-01 00:00:00+00:00,C81079,15M,0402030P0,Lithium Citrate,0,1,1,10.35
2010-10-01 00:00:00+00:00,Y00502,06W,0402030P0,Lithium Citrate,0,1,1,5.19
2010-10-01 00:00:00+00:00,Y00401,RY5,0402030K0,Lithium Carbonate,2,0,2,1.52
2010-10-01 00:00:00+00:00,Y02082,06M,0402030K0,Lithium Carbonate,1,0,1,0.05
2010-10-01 00:00:00+00:00,C85627,02P,0402030K0,Lithium Carbonate,3,0,3,4.14
2010-10-01 00:00:00+00:00,Y00700,09E,0402030K0,Lithium Carbonate,1,0,1,0.46
2010-10-01 00:00:00+00:00,J83627,99N,0402030K0,Lithium Carbonate,7,0,7,6.890000000000001
2010-10-01 00:00:00+00:00,Y00825,00X,0402030K0,Lithium Carbonate,1,0,1,0.15
2010-10-01 00:00:00+00:00,P84668,14L,0402030K0,Lithium Carbonate,10,0,10,9.87
2010-10-01 00:00:00+00:00,Y00701,03K,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-10-01 00:00:00+00:00,N81654,RY2,0402030K0,Lithium Carbonate,1,0,1,0.1
2010-11-01 00:00:00+00:00,B83690,209,0402030K0,Lithium Carbonate,1,0,1,2.16
2010-11-01 00:00:00+00:00,Y03202,99G,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-11-01 00:00:00+00:00,Y02824,08N,0402030K0,Lithium Carbonate,1,0,1,0.62
2010-11-01 00:00:00+00:00,E87670,08Y,0402030K0,Lithium Carbonate,3,0,3,8.75
2010-11-01 00:00:00+00:00,L83126,15N,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-11-01 00:00:00+00:00,Y02195,5L1,0402030K0,Lithium Carbonate,1,0,1,0.22
2010-11-01 00:00:00+00:00,Y01716,09D,0402030K0,Lithium Carbonate,1,0,1,0.1
2010-11-01 00:00:00+00:00,P88628,01W,0402030K0,Lithium Carbonate,1,0,1,0.65
2010-11-01 00:00:00+00:00,H82649,5P6,0402030K0,Lithium Carbonate,2,0,2,1.52
2010-11-01 00:00:00+00:00,Y02587,09W,0402030K0,Lithium Carbonate,1,0,1,1.1
2010-11-01 00:00:00+00:00,N81104,02F,0402030K0,Lithium Carbonate,9,0,9,9.97
2010-11-01 00:00:00+00:00,M91039,05Y,0402030K0,Lithium Carbonate,8,0,8,8.49
2010-11-01 00:00:00+00:00,G83069,08A,0402030K0,Lithium Carbonate,5,0,5,8.13
2010-11-01 00:00:00+00:00,Y00049,11N,0402030K0,Lithium Carbonate,4,0,4,2.71
2010-11-01 00:00:00+00:00,F82657,08F,0402030K0,Lithium Carbonate,1,0,1,3.48
2010-11-01 00:00:00+00:00,K81632,11D,0402030K0,Lithium Carbonate,2,0,2,6.95
2010-11-01 00:00:00+00:00,Y00203,01G,0402030K0,Lithium Carbonate,1,0,1,0.16
2010-11-01 00:00:00+00:00,Y02241,RYG,0402030K0,Lithium Carbonate,12,0,12,13.25
2010-11-01 00:00:00+00:00,N85638,RY7,0402030K0,Lithium Carbonate,3,0,3,0.3
2010-11-01 00:00:00+00:00,Y00700,09E,0402030K0,Lithium Carbonate,1,0,1,0.1
2010-11-01 00:00:00+00:00,C81079,15M,0402030K0,Lithium Carbonate,4,0,4,7.16
2010-11-01 00:00:00+00:00,Y02403,15E,0402030K0,Lithium Carbonate,1,0,1,0.9
2010-11-01 00:00:00+00:00,P88628,01W,0402030P0,Lithium Citrate,0,1,1,15.52
2010-11-01 00:00:00+00:00,Y00658,RNU,0402030K0,Lithium Carbonate,2,0,2,0.32
2010-11-01 00:00:00+00:00,J82612,10X,0402030K0,Lithium Carbonate,3,0,3,7.04
2010-11-01 00:00:00+00:00,M92036,06A,0402030K0,Lithium Carbonate,1,0,1,0.9
2010-11-01 00:00:00+00:00,Y02762,5K8,0402030K0,Lithium Carbonate,1,0,1,3.12
2010-11-01 00:00:00+00:00,C85600,5JE,0402030K0,Lithium Carbonate,1,0,1,6.42
2010-11-01 00:00:00+00:00,N85645,RY7,0402030K0,Lithium Carbonate,2,0,2,0.84
2010-11-01 00:00:00+00:00,P84668,14L,0402030K0,Lithium Carbonate,5,0,5,6.1000000000000005
2010-11-01 00:00:00+00:00,P81629,00R,0402030K0,Lithium Carbonate,6,0,6,4.83
2010-11-01 00:00:00+00:00,C86612,02X,0402030K0,Lithium Carbonate,3,0,3,7.08
2010-11-01 00:00:00+00:00,E83667,07M,0402030K0,Lithium Carbonate,4,0,4,3.25
2010-11-01 00:00:00+00:00,Y00534,RY5,0402030K0,Lithium Carbonate,1,0,1,0.15
2010-11-01 00:00:00+00:00,F81643,07G,0402030K0,Lithium Carbonate,8,0,8,10.56
2010-11-01 00:00:00+00:00,C85609,02P,0402030K0,Lithium Carbonate,13,0,13,11.72
2010-11-01 00:00:00+00:00,Y02595,99A,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-11-01 00:00:00+00:00,Y03168,08H,0402030K0,Lithium Carbonate,1,0,1,0.15
2010-11-01 00:00:00+00:00,Y02241,RYG,0402030P0,Lithium Citrate,0,1,1,33.77
2010-11-01 00:00:00+00:00,Y01141,RY6,0402030K0,Lithium Carbonate,1,0,1,0.62
2010-11-01 00:00:00+00:00,K83074,04G,0402030K0,Lithium Carbonate,2,0,2,3.52
2010-11-01 00:00:00+00:00,D82620,06W,0402030K0,Lithium Carbonate,6,0,6,6.71
2010-11-01 00:00:00+00:00,M83019,05G,0402030K0,Lithium Carbonate,2,0,2,1.52
2010-11-01 00:00:00+00:00,C87019,03L,0402030K0,Lithium Carbonate,3,0,3,4.300000000000001
2010-11-01 00:00:00+00:00,Y00390,99J,0402030K0,Lithium Carbonate,2,0,2,1.52
2010-11-01 00:00:00+00:00,F85037,07X,0402030K0,Lithium Carbonate,2,0,2,4.97
2010-11-01 00:00:00+00:00,F83630,08H,0402030K0,Lithium Carbonate,1,0,1,2.62
2010-11-01 00:00:00+00:00,Y01660,09Y,0402030K0,Lithium Carbonate,1,0,1,0.12
2010-11-01 00:00:00+00:00,M91605,05Y,0402030K0,Lithium Carbonate,2,0,2,0.8
2010-11-01 00:00:00+00:00,Y02234,RYG,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-11-01 00:00:00+00:00,P81705,01E,0402030K0,Lithium Carbonate,4,0,4,4.5
2010-11-01 00:00:00+00:00,Y01083,00Y,0402030K0,Lithium Carbonate,2,0,2,0.22
2010-11-01 00:00:00+00:00,D82615,06Y,0402030K0,Lithium Carbonate,2,0,2,4.06
2010-11-01 00:00:00+00:00,Y01783,01D,0402030K0,Lithium Carbonate,1,0,1,2.62
2010-11-01 00:00:00+00:00,P81677,01A,0402030K0,Lithium Carbonate,2,0,2,2.98
2010-11-01 00:00:00+00:00,P84646,14L,0402030K0,Lithium Carbonate,3,0,3,3.25
2010-11-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,4,0,4,1.29
2010-11-01 00:00:00+00:00,G82651,99J,0402030K0,Lithium Carbonate,1,0,1,1.3
2010-11-01 00:00:00+00:00,Y00535,RKL,0402030K0,Lithium Carbonate,1,0,1,1.22
2010-11-01 00:00:00+00:00,Y00030,RCD,0402030K0,Lithium Carbonate,1,0,1,0.05
2010-11-01 00:00:00+00:00,Y00672,08L,0402030K0,Lithium Carbonate,1,0,1,0.26
2010-11-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-11-01 00:00:00+00:00,E83665,07M,0402030K0,Lithium Carbonate,3,0,3,0.56
2010-11-01 00:00:00+00:00,Y01897,15M,0402030K0,Lithium Carbonate,1,0,1,3.12
2010-11-01 00:00:00+00:00,K81091,15D,0402030K0,Lithium Carbonate,1,0,1,3.12
2010-11-01 00:00:00+00:00,Y03017,01K,0402030K0,Lithium Carbonate,1,0,1,0.1
2010-11-01 00:00:00+00:00,Y01188,00Y,0402030K0,Lithium Carbonate,2,0,2,0.6499999999999999
2010-11-01 00:00:00+00:00,Y01740,00T,0402030K0,Lithium Carbonate,1,0,1,0.47
2010-11-01 00:00:00+00:00,M91630,5M3,0402030K0,Lithium Carbonate,4,0,4,3.04
2010-11-01 00:00:00+00:00,Y00656,13T,0402030K0,Lithium Carbonate,1,0,1,0.1
2010-11-01 00:00:00+00:00,J83634,12D,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-11-01 00:00:00+00:00,P88033,01W,0402030K0,Lithium Carbonate,2,0,2,2.5500000000000003
2010-11-01 00:00:00+00:00,F85638,07X,0402030K0,Lithium Carbonate,1,0,1,1.1
2010-11-01 00:00:00+00:00,N81654,RY2,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-11-01 00:00:00+00:00,C88075,03N,0402030K0,Lithium Carbonate,5,0,5,4.33
2010-11-01 00:00:00+00:00,K84615,10Q,0402030K0,Lithium Carbonate,3,0,3,4.550000000000001
2010-11-01 00:00:00+00:00,C85627,02P,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-11-01 00:00:00+00:00,Y00626,11N,0402030K0,Lithium Carbonate,1,0,1,3.12
2010-11-01 00:00:00+00:00,Y02299,5NE,0402030K0,Lithium Carbonate,1,0,1,0.62
2010-11-01 00:00:00+00:00,J83627,99N,0402030K0,Lithium Carbonate,10,0,10,12.28
2010-11-01 00:00:00+00:00,P82661,00T,0402030K0,Lithium Carbonate,2,0,2,1.24
2010-11-01 00:00:00+00:00,Y00100,02R,0402030K0,Lithium Carbonate,1,0,1,3.12
2010-11-01 00:00:00+00:00,Y02509,03R,0402030K0,Lithium Carbonate,1,0,1,6.4
2010-11-01 00:00:00+00:00,Y00737,RYF,0402030K0,Lithium Carbonate,1,0,1,2.15
2010-11-01 00:00:00+00:00,C84674,04K,0402030K0,Lithium Carbonate,1,0,1,2.62
2010-11-01 00:00:00+00:00,Y00417,RYG,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-11-01 00:00:00+00:00,J82607,10X,0402030K0,Lithium Carbonate,9,0,9,13.14
2010-11-01 00:00:00+00:00,Y00183,08F,0402030K0,Lithium Carbonate,3,0,3,5.68
2010-11-01 00:00:00+00:00,Y02102,5M2,0402030K0,Lithium Carbonate,5,0,5,4.91
2010-11-01 00:00:00+00:00,Y00065,04K,0402030K0,Lithium Carbonate,1,0,1,0.78
2010-11-01 00:00:00+00:00,Y00723,11E,0402030K0,Lithium Carbonate,1,0,1,0.35
2010-11-01 00:00:00+00:00,Y01208,11A,0402030K0,Lithium Carbonate,1,0,1,2.57
2010-11-01 00:00:00+00:00,Y02991,06H,0402030K0,Lithium Carbonate,2,0,2,0.15000000000000002
2010-11-01 00:00:00+00:00,Y02758,R1F,0402030K0,Lithium Carbonate,1,0,1,0.33
2010-12-01 00:00:00+00:00,Y01276,15F,0402030K0,Lithium Carbonate,2,0,2,0.8
2010-12-01 00:00:00+00:00,Y01208,11A,0402030K0,Lithium Carbonate,2,0,2,5.15
2010-12-01 00:00:00+00:00,G83069,08A,0402030K0,Lithium Carbonate,8,0,8,16.98
2010-12-01 00:00:00+00:00,Y01003,00V,0402030K0,Lithium Carbonate,3,0,3,0.87
2010-12-01 00:00:00+00:00,L83126,15N,0402030K0,Lithium Carbonate,3,0,3,2.41
2010-12-01 00:00:00+00:00,Y00781,08N,0402030K0,Lithium Carbonate,1,0,1,1.88
2010-12-01 00:00:00+00:00,M92036,06A,0402030K0,Lithium Carbonate,1,0,1,0.9
2010-12-01 00:00:00+00:00,M91039,05Y,0402030K0,Lithium Carbonate,6,0,6,8.030000000000001
2010-12-01 00:00:00+00:00,Y03082,08F,0402030K0,Lithium Carbonate,1,0,1,3.12
2010-12-01 00:00:00+00:00,Y00065,04K,0402030K0,Lithium Carbonate,3,0,3,0.95
2010-12-01 00:00:00+00:00,N85638,RY7,0402030K0,Lithium Carbonate,2,0,2,0.18
2010-12-01 00:00:00+00:00,P81677,01A,0402030K0,Lithium Carbonate,2,0,2,2.98
2010-12-01 00:00:00+00:00,Y01188,00Y,0402030K0,Lithium Carbonate,5,0,5,1.4700000000000002
2010-12-01 00:00:00+00:00,Y00597,01W,0402030K0,Lithium Carbonate,3,0,3,0.3
2010-12-01 00:00:00+00:00,K81632,11D,0402030K0,Lithium Carbonate,3,0,3,9.11
2010-12-01 00:00:00+00:00,E83665,07M,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-12-01 00:00:00+00:00,P81629,00R,0402030K0,Lithium Carbonate,4,0,4,4.02
2010-12-01 00:00:00+00:00,D82620,06W,0402030K0,Lithium Carbonate,8,0,8,7.52
2010-12-01 00:00:00+00:00,M88611,5PF,0402030K0,Lithium Carbonate,1,0,1,1.81
2010-12-01 00:00:00+00:00,Y02398,08W,0402030K0,Lithium Carbonate,2,0,2,2.38
2010-12-01 00:00:00+00:00,H83633,07V,0402030K0,Lithium Carbonate,2,0,2,0.59
2010-12-01 00:00:00+00:00,C86612,02X,0402030K0,Lithium Carbonate,3,0,3,5.72
2010-12-01 00:00:00+00:00,F81643,07G,0402030K0,Lithium Carbonate,10,0,10,13.1
2010-12-01 00:00:00+00:00,N81104,02F,0402030K0,Lithium Carbonate,7,0,7,9.63
2010-12-01 00:00:00+00:00,Y00415,06N,0402030K0,Lithium Carbonate,1,0,1,0.47
2010-12-01 00:00:00+00:00,Y01661,03T,0402030K0,Lithium Carbonate,1,0,1,0.93
2010-12-01 00:00:00+00:00,Y02241,RYG,0402030K0,Lithium Carbonate,9,0,9,18.85
2010-12-01 00:00:00+00:00,H82625,09G,0402030K0,Lithium Carbonate,4,0,4,9.24
2010-12-01 00:00:00+00:00,Y00701,03K,0402030K0,Lithium Carbonate,1,0,1,0.22
2010-12-01 00:00:00+00:00,M86639,RYG,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-12-01 00:00:00+00:00,Y00356,5PE,0402030P0,Lithium Citrate,0,1,1,53.76
2010-12-01 00:00:00+00:00,Y00978,5PH,0402030K0,Lithium Carbonate,2,0,2,0.15000000000000002
2010-12-01 00:00:00+00:00,F83630,08H,0402030K0,Lithium Carbonate,1,0,1,2.62
2010-12-01 00:00:00+00:00,Y00691,5FE,0402030K0,Lithium Carbonate,4,0,4,0.36
2010-12-01 00:00:00+00:00,Y00192,15N,0402030K0,Lithium Carbonate,3,0,3,2.1
2010-12-01 00:00:00+00:00,J83627,99N,0402030K0,Lithium Carbonate,5,0,5,14.24
2010-12-01 00:00:00+00:00,Y02587,09W,0402030K0,Lithium Carbonate,3,0,3,2.23
2010-12-01 00:00:00+00:00,P84668,14L,0402030K0,Lithium Carbonate,5,0,5,6.1000000000000005
2010-12-01 00:00:00+00:00,P84662,14L,0402030K0,Lithium Carbonate,2,0,2,4.32
2010-12-01 00:00:00+00:00,K84615,10Q,0402030K0,Lithium Carbonate,1,0,1,3.59
2010-12-01 00:00:00+00:00,Y02762,5K8,0402030K0,Lithium Carbonate,1,0,1,3.12
2010-12-01 00:00:00+00:00,Y02595,99A,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-12-01 00:00:00+00:00,C88075,03N,0402030K0,Lithium Carbonate,5,0,5,3.15
2010-12-01 00:00:00+00:00,Y01838,09D,0402030K0,Lithium Carbonate,1,0,1,1.22
2010-12-01 00:00:00+00:00,Y00825,00X,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-12-01 00:00:00+00:00,M81636,05J,0402030K0,Lithium Carbonate,1,0,1,0.47
2010-12-01 00:00:00+00:00,Y00183,08F,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-12-01 00:00:00+00:00,M91605,05Y,0402030K0,Lithium Carbonate,1,0,1,0.93
2010-12-01 00:00:00+00:00,Y01287,02P,0402030K0,Lithium Carbonate,1,0,1,0.65
2010-12-01 00:00:00+00:00,Y01740,00T,0402030K0,Lithium Carbonate,1,0,1,0.47
2010-12-01 00:00:00+00:00,Y00987,RY6,0402030K0,Lithium Carbonate,6,0,6,1.71
2010-12-01 00:00:00+00:00,J82607,10X,0402030P0,Lithium Citrate,0,1,1,5.2
2010-12-01 00:00:00+00:00,F85037,07X,0402030K0,Lithium Carbonate,3,0,3,5.01
2010-12-01 00:00:00+00:00,Y02643,03J,0402030K0,Lithium Carbonate,1,0,1,0.15
2010-12-01 00:00:00+00:00,C84674,04K,0402030K0,Lithium Carbonate,1,0,1,2.62
2010-12-01 00:00:00+00:00,P81705,01E,0402030K0,Lithium Carbonate,4,0,4,5.05
2010-12-01 00:00:00+00:00,C81079,15M,0402030K0,Lithium Carbonate,3,0,3,4.34
2010-12-01 00:00:00+00:00,Y00301,00R,0402030K0,Lithium Carbonate,1,0,1,0.35
2010-12-01 00:00:00+00:00,Y01031,01E,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-12-01 00:00:00+00:00,Y00934,00T,0402030K0,Lithium Carbonate,2,0,2,0.19
2010-12-01 00:00:00+00:00,Y00700,09E,0402030K0,Lithium Carbonate,1,0,1,0.22
2010-12-01 00:00:00+00:00,Y00696,5QH,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-12-01 00:00:00+00:00,P88628,01W,0402030K0,Lithium Carbonate,3,0,3,1.5
2010-12-01 00:00:00+00:00,M91630,5M3,0402030K0,Lithium Carbonate,2,0,2,1.52
2010-12-01 00:00:00+00:00,Y02869,07W,0402030K0,Lithium Carbonate,2,0,2,0.6499999999999999
2010-12-01 00:00:00+00:00,G81670,09F,0402030K0,Lithium Carbonate,1,0,1,0.47
2010-12-01 00:00:00+00:00,Y00502,06W,0402030K0,Lithium Carbonate,1,0,1,0.4
2010-12-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,3,0,3,1.04
2010-12-01 00:00:00+00:00,P88628,01W,0402030P0,Lithium Citrate,0,1,1,15.53
2010-12-01 00:00:00+00:00,H85697,08X,0402030K0,Lithium Carbonate,1,0,1,0.33
2010-12-01 00:00:00+00:00,F85638,07X,0402030K0,Lithium Carbonate,2,0,2,2.2
2010-12-01 00:00:00+00:00,Y01746,15E,0402030K0,Lithium Carbonate,1,0,1,0.22
2010-12-01 00:00:00+00:00,Y00049,11N,0402030K0,Lithium Carbonate,4,0,4,2.71
2010-12-01 00:00:00+00:00,J82612,10X,0402030K0,Lithium Carbonate,3,0,3,6.82
2010-12-01 00:00:00+00:00,Y02247,RYG,0402030K0,Lithium Carbonate,6,0,6,4.5
2010-12-01 00:00:00+00:00,D82615,06Y,0402030K0,Lithium Carbonate,2,0,2,3.88
2010-12-01 00:00:00+00:00,E83667,07M,0402030K0,Lithium Carbonate,3,0,3,2.63
2010-12-01 00:00:00+00:00,C85627,02P,0402030K0,Lithium Carbonate,1,0,1,1.76
2010-12-01 00:00:00+00:00,M83019,05G,0402030K0,Lithium Carbonate,2,0,2,1.52
2010-12-01 00:00:00+00:00,J82607,10X,0402030K0,Lithium Carbonate,9,0,9,16.55
2010-12-01 00:00:00+00:00,K83074,04G,0402030K0,Lithium Carbonate,2,0,2,3.52
2010-12-01 00:00:00+00:00,P88033,01W,0402030K0,Lithium Carbonate,2,0,2,2.56
2010-12-01 00:00:00+00:00,P84646,14L,0402030K0,Lithium Carbonate,2,0,2,2.79
2010-12-01 00:00:00+00:00,Y02330,14L,0402030K0,Lithium Carbonate,1,0,1,0.62
2010-12-01 00:00:00+00:00,F85710,07X,0402030K0,Lithium Carbonate,1,0,1,0.22
2010-12-01 00:00:00+00:00,Y00417,RYG,0402030K0,Lithium Carbonate,1,0,1,0.24
2010-12-01 00:00:00+00:00,Y00658,RNU,0402030K0,Lithium Carbonate,1,0,1,0.1
2010-12-01 00:00:00+00:00,Y03192,NCN,0402030K0,Lithium Carbonate,2,0,2,1.52
2010-12-01 00:00:00+00:00,J83634,12D,0402030K0,Lithium Carbonate,3,0,3,8.469999999999999
2010-12-01 00:00:00+00:00,Y00401,RY5,0402030K0,Lithium Carbonate,1,0,1,0.9
2010-12-01 00:00:00+00:00,Y00390,99J,0402030K0,Lithium Carbonate,1,0,1,0.18
2010-12-01 00:00:00+00:00,Y02102,5M2,0402030K0,Lithium Carbonate,4,0,4,6.5
2010-12-01 00:00:00+00:00,C87019,03L,0402030K0,Lithium Carbonate,3,0,3,6.33
2010-12-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,1,0,1,0.63
2010-12-01 00:00:00+00:00,Y00807,07M,0402030K0,Lithium Carbonate,1,0,1,0.62
2010-12-01 00:00:00+00:00,Y02148,NR5,0402030K0,Lithium Carbonate,2,0,2,2.44
2010-12-01 00:00:00+00:00,C85609,02P,0402030K0,Lithium Carbonate,10,0,10,7.87
2010-12-01 00:00:00+00:00,Y01173,03N,0402030K0,Lithium Carbonate,2,0,2,1.98
2011-01-01 00:00:00+00:00,P81705,01E,0402030K0,Lithium Carbonate,3,0,3,3.2800000000000002
2011-01-01 00:00:00+00:00,Y00934,00T,0402030K0,Lithium Carbonate,4,0,4,2.87
2011-01-01 00:00:00+00:00,H81655,09N,0402030K0,Lithium Carbonate,3,0,3,4.94
2011-01-01 00:00:00+00:00,M91605,05Y,0402030K0,Lithium Carbonate,1,0,1,0.93
2011-01-01 00:00:00+00:00,N85645,RY7,0402030K0,Lithium Carbonate,1,0,1,0.1
2011-01-01 00:00:00+00:00,Y02389,11X,0402030K0,Lithium Carbonate,1,0,1,0.24
2011-01-01 00:00:00+00:00,C84674,04K,0402030K0,Lithium Carbonate,2,0,2,5.24
2011-01-01 00:00:00+00:00,Y00647,06F,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-01-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,9,0,9,3.69
2011-01-01 00:00:00+00:00,Y02096,02R,0402030K0,Lithium Carbonate,2,0,2,0.42
2011-01-01 00:00:00+00:00,K83074,04G,0402030K0,Lithium Carbonate,2,0,2,3.6399999999999997
2011-01-01 00:00:00+00:00,M81636,05J,0402030K0,Lithium Carbonate,1,0,1,0.14
2011-01-01 00:00:00+00:00,F84743,08M,0402030K0,Lithium Carbonate,1,0,1,0.47
2011-01-01 00:00:00+00:00,P88628,01W,0402030K0,Lithium Carbonate,1,0,1,0.62
2011-01-01 00:00:00+00:00,Y02587,09W,0402030K0,Lithium Carbonate,1,0,1,1.1
2011-01-01 00:00:00+00:00,P88628,01W,0402030P0,Lithium Citrate,0,1,1,15.52
2011-01-01 00:00:00+00:00,Y00626,11N,0402030K0,Lithium Carbonate,1,0,1,0.65
2011-01-01 00:00:00+00:00,Y00417,RYG,0402030K0,Lithium Carbonate,1,0,1,0.9
2011-01-01 00:00:00+00:00,H85697,08X,0402030K0,Lithium Carbonate,4,0,4,2.77
2011-01-01 00:00:00+00:00,N85638,RY7,0402030K0,Lithium Carbonate,4,0,4,0.35
2011-01-01 00:00:00+00:00,Y00195,NW0,0402030K0,Lithium Carbonate,1,0,1,0.22
2011-01-01 00:00:00+00:00,Y01843,07V,0402030K0,Lithium Carbonate,1,0,1,3.12
2011-01-01 00:00:00+00:00,P81629,00R,0402030K0,Lithium Carbonate,3,0,3,3.4
2011-01-01 00:00:00+00:00,P84668,14L,0402030K0,Lithium Carbonate,5,0,5,6.1000000000000005
2011-01-01 00:00:00+00:00,Y00820,02W,0402030K0,Lithium Carbonate,3,0,3,3.6500000000000004
2011-01-01 00:00:00+00:00,F83630,08H,0402030K0,Lithium Carbonate,1,0,1,2.62
2011-01-01 00:00:00+00:00,Y03259,08A,0402030K0,Lithium Carbonate,3,0,3,0.33
2011-01-01 00:00:00+00:00,D82620,06W,0402030K0,Lithium Carbonate,8,0,8,5.8
2011-01-01 00:00:00+00:00,G83069,08A,0402030K0,Lithium Carbonate,8,0,8,17.83
2011-01-01 00:00:00+00:00,J83634,12D,0402030K0,Lithium Carbonate,2,0,2,4.88
2011-01-01 00:00:00+00:00,A85621,13T,0402030K0,Lithium Carbonate,1,0,1,0.31
2011-01-01 00:00:00+00:00,M83019,05G,0402030K0,Lithium Carbonate,2,0,2,1.52
2011-01-01 00:00:00+00:00,Y02102,5M2,0402030K0,Lithium Carbonate,7,0,7,7.23
2011-01-01 00:00:00+00:00,F82657,08F,0402030K0,Lithium Carbonate,1,0,1,3.48
2011-01-01 00:00:00+00:00,Y01003,00V,0402030K0,Lithium Carbonate,2,0,2,0.32
2011-01-01 00:00:00+00:00,K81632,11D,0402030K0,Lithium Carbonate,1,0,1,3.12
2011-01-01 00:00:00+00:00,Y02148,NR5,0402030K0,Lithium Carbonate,2,0,2,2.44
2011-01-01 00:00:00+00:00,Y02484,08W,0402030K0,Lithium Carbonate,1,0,1,1.81
2011-01-01 00:00:00+00:00,Y02241,RYG,0402030P0,Lithium Citrate,0,1,1,38.59
2011-01-01 00:00:00+00:00,H82649,5P6,0402030K0,Lithium Carbonate,2,0,2,1.52
2011-01-01 00:00:00+00:00,Y02643,03J,0402030K0,Lithium Carbonate,2,0,2,1.86
2011-01-01 00:00:00+00:00,Y00911,05N,0402030K0,Lithium Carbonate,1,0,1,0.47
2011-01-01 00:00:00+00:00,Y00172,05F,0402030K0,Lithium Carbonate,1,0,1,0.47
2011-01-01 00:00:00+00:00,M91039,05Y,0402030K0,Lithium Carbonate,4,0,4,4.8500000000000005
2011-01-01 00:00:00+00:00,P81677,01A,0402030K0,Lithium Carbonate,1,0,1,1.76
2011-01-01 00:00:00+00:00,Y01141,RY6,0402030K0,Lithium Carbonate,2,0,2,1.85
2011-01-01 00:00:00+00:00,Y00751,15D,0402030K0,Lithium Carbonate,1,0,1,0.24
2011-01-01 00:00:00+00:00,Y01660,09Y,0402030K0,Lithium Carbonate,1,0,1,0.24
2011-01-01 00:00:00+00:00,Y00859,5P1,0402030K0,Lithium Carbonate,1,0,1,0.29
2011-01-01 00:00:00+00:00,Y00183,08F,0402030K0,Lithium Carbonate,2,0,2,4.3
2011-01-01 00:00:00+00:00,Y00071,15N,0402030K0,Lithium Carbonate,2,0,2,0.8799999999999999
2011-01-01 00:00:00+00:00,P84662,14L,0402030K0,Lithium Carbonate,1,0,1,2.16
2011-01-01 00:00:00+00:00,Y00415,06N,0402030K0,Lithium Carbonate,1,0,1,0.24
2011-01-01 00:00:00+00:00,C85609,02P,0402030K0,Lithium Carbonate,11,0,11,5.49
2011-01-01 00:00:00+00:00,M91630,5M3,0402030K0,Lithium Carbonate,2,0,2,1.52
2011-01-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,1,0,1,0.35
2011-01-01 00:00:00+00:00,J83627,99N,0402030K0,Lithium Carbonate,7,0,7,15.469999999999999
2011-01-01 00:00:00+00:00,Y02247,RYG,0402030K0,Lithium Carbonate,5,0,5,5.04
2011-01-01 00:00:00+00:00,M85768,05L,0402030K0,Lithium Carbonate,4,0,4,2.45
